TA2ID;English
2721;Superficial transverse metatarsal ligament
2722;Bursae of lower limb
2723;Subcutaneous trochanteric bursa
2724;Trochanteric bursa of gluteus maximus muscle
2725;Trochanteric bursae of gluteus medius muscle
2726;Trochanteric bursa of gluteus minimus muscle
2727;Bursa of piriformis muscle
2728;Sciatic bursa of obturator internus
2729;Subtendinous bursa of obturator internus
2730;Intermuscular gluteal bursae
2731;Sciatic bursa of gluteus maximus muscle
2732;(Iliopectineal bursa)
2733;Subtendinous bursa of iliacus muscle
2734;Superior bursa of biceps femoris muscle
2735;Subcutaneous prepatellar bursa
2736;Subfascial prepatellar bursa
2737;Subtendinous prepatellar bursa
2738;Suprapatellar bursa
2739;Subcutaneous infrapatellar bursa
2740;Deep infrapatellar bursa
2741;Subcutaneous bursa of tuberosity of tibia
2742;Subtendinous bursa of sartorius muscle
2743;Anserine bursa
2744;Inferior subtendinous bursa of biceps femoris muscle
2745;Subpopliteal recess
2746;Lateral subtendinous bursa of gastrocnemius muscle
2747;Medial subtendinous bursa of gastrocnemius muscle
2748;Semimembranosus bursa
2749;Subcutaneous bursa of lateral malleolus
2750;Subcutaneous bursa of medial malleolus
2751;Subtendinous bursa of tibialis anterior
2752;Subcutaneous calcaneal bursa
2753;Subtendinous calcaneal bursa
2754;Tendon sheaths of lower limb
2755;Anterior tarsal tendon sheaths
2756;Tendon sheath of tibialis anterior muscle
2757;Tendon sheath of extensor hallucis longus
2758;Tendon sheath of extensor digitorum longus
2759;Tibial tarsal tendon sheaths
2760;Tendon sheath of flexor digitorum longus
2761;Tendon sheath of tibialis posterior muscle
2762;Tendon sheath of flexor hallucis longus
2763;Fibular tarsal tendon sheaths
2764;Common tendon sheath of fibularis muscles
2765;Plantar tendon sheath of fibularis longus muscle
2766;Tendon sheaths of toes
2767;Fibrous sheaths of toes
2768;Annular part of fibrous sheath of digit of foot
2769;Cruciform part of fibrous sheath of digit of foot
2770;Synovial sheaths of toes
2771;Vincula tendinum of foot
2772;Visceral systems
2773;Digestive system
2775;Lips
2776;Internal surface of cheek
2777;Papilla of parotid duct
2778;Palate
2779;Hard palate
2780;Soft palate
2781;Uvula of palate
2782;Palatine raphe
2783;Transverse palatine folds
2784;Incisive papilla
2785;Mucosa of mouth
2786;Frenulum of upper lip
2787;Frenulum of lower lip
2788;Sublingual caruncle
2789;Sublingual fold
2790;Gingiva
2791;Gingival margin
2792;Gingival papilla
2793;Gingival sulcus
2794;Oral cavity
2795;Oral opening
2796;Oral vestibule
2797;Oral cavity proper
2798;Salivary glands
2799;Major salivary glands
2800;Parotid gland
2801;Superficial part of parotid gland
2802;Deep part of parotid gland
2803;Glenoid process of parotid gland
2804;Pterygoid process of parotid gland
2805;Parotid duct
2806;(Accessory parotid gland)
2807;Sublingual gland
2808;Major sublingual duct
2809;Minor sublingual ducts
2810;Submandibular gland
2811;Submandibular duct
2812;Minor salivary glands
2813;Labial glands
2814;Buccal glands
2815;Molar glands
2816;Palatine glands
2817;Lingual glands
2818;Teeth (part of digestive system)
2819;Periodontium
2820;Tongue
2821;Body of tongue
2822;Root of tongue
2823;Apex of tongue
2824;Dorsum of tongue
2825;Anterior part of tongue
2826;Terminal sulcus of tongue
2827;Posterior part of tongue
2828;Foramen caecum of tongue
2829;(Thyroglossal duct)
2830;Lingual tonsil
2831;Median sulcus of tongue
2832;Margin of tongue
2833;Inferior surface of tongue
2834;Fimbriated fold
2835;Mucosa of tongue
2836;Lingual frenulum
2837;Lingual papillae
2838;Filiform papillae
2839;Fungiform papillae
2840;Vallate papillae
2841;Foliate papillae
2842;Lingual septum
2843;Lingual aponeurosis
2845;Fauces
2846;Isthmus of fauces
2847;Palatoglossal arch
2848;(Triangular fold)
2849;Palatopharyngeal arch
2850;(Semilunar fold)
2851;Tonsillar fossa
2852;Supratonsillar fossa
2853;Palatine tonsil
2854;Muscles of soft palate
2855;Pharynx
2856;Pharyngeal muscles (part of digestive system)
2857;Submucosa of pharynx
2858;Pharyngobasilar fascia
2859;Mucosa of pharynx
2860;Pharyngeal glands
2861;Cavity of pharynx
2862;Nasopharynx
2863;Vault of pharynx
2864;Pharyngeal hypophysis
2865;Pharyngeal tonsil
2866;(Pharyngeal bursa)
2867;Pharyngeal opening of auditory tube
2868;Torus tubarius
2869;Salpingopharyngeal fold
2870;Salpingopalatine fold
2871;Torus levatorius
2872;Tubal tonsil
2873;Pharyngeal recess
2874;Palatopharyngeal ridge
2875;Oropharynx
2876;Epiglottic vallecula
2877;Median glosso-epiglottic fold
2878;Lateral glosso-epiglottic fold
2879;Laryngopharynx
2880;Piriform recess
2881;Fold of superior laryngeal nerve
2882;Pharyngo-oesophageal constriction
2883;Peripharyngeal space
2884;Retropharyngeal space
2885;Parapharyngeal space
2886;Digestive canal
2887;Oesophagus
2888;Adventitia of oesophagus
2889;Muscular layer of oesophagus
2890;Crico-oesophageal tendon
2891;Submucosa of oesophagus
2892;Mucosa of oesophagus
2893;Oesophageal glands
2894;Cervical part of oesophagus
2895;Thoracic part of oesophagus
2896;Broncho-aortic constriction
2897;Diaphragmatic constriction
2898;Abdominal part of oesophagus
2899;Serosa of oesophagus
2900;Subserosa of oesophagus
2901;Stomach
2902;Anterior wall of stomach
2903;Posterior wall of stomach
2904;Greater curvature of stomach
2905;Lesser curvature of stomach
2906;Angular incisure
2907;Serosa of stomach
2908;Subserosa of stomach
2909;Muscular layer of stomach
2910;Longitudinal muscular layer of stomach
2911;Circular muscular layer of stomach
2912;Oblique muscle fibres of stomach
2913;Submucosa of stomach
2914;Mucosa of stomach
2915;Gastric folds
2916;Gastric areas
2917;Villous folds
2918;Gastric pits
2919;Gastric glands
2920;Cardia
2921;Cardiac orifice
2922;Fundus of stomach
2923;Fornix of stomach
2924;Cardiac notch
2925;Body of stomach
2926;Gastric canal
2927;Pyloric part
2928;Pyloric antrum
2929;Pyloric canal
2930;Pylorus
2931;Pyloric sphincter
2932;Pyloric orifice
2933;Small intestine
2934;Serosa of small intestine
2935;Subserosa of small intestine
2936;Muscular layer of small intestine
2937;Longitudinal muscular layer of small intestine
2938;Circular muscular layer of small intestine
2939;Submucosa of small intestine
2940;Mucosa of small intestine
2941;Intestinal villi
2942;Crypts of small intestine
2943;Circular folds
2944;Duodenum
2945;Superior part of duodenum
2946;Duodenal bulb
2947;Superior duodenal flexure
2948;Descending part of duodenum
2949;Inferior duodenal flexure
2950;Horizontal part of duodenum
2951;Ascending part of duodenum
2952;Duodenojejunal flexure
2953;Hidden part of duodenum
2954;Longitudinal fold of duodenum
2955;Major duodenal papilla
2956;Minor duodenal papilla
2957;Duodenal glands
2958;Jejunum
2959;Ileum
2960;Aggregated lymphoid nodules of ileum
2961;Terminal ileum
2962;(Ileal diverticulum)
2963;Large intestine
2964;Serosa of large intestine
2965;Subserosa of large intestine
2966;Muscular layer of large intestine
2967;Submucosa of large intestine
2968;Mucosa of large intestine
2969;Crypts of large intestine
2970;Caecum
2971;Ileal papilla
2972;Ileal orifice
2973;Frenulum of ileal orifice
2974;Ileocolic lip
2975;Ileocaecal lip
2976;Vermiform appendix
2977;Orifice of vermiform appendix
2978;Aggregated lymphoid nodules of vermiform appendix
2979;Appendicular fold
2980;(Precaecocolic fascia)
2981;Colon
2982;Ascending colon
2983;Right colic flexure
2984;Transverse colon
2985;Left colic flexure
2986;Descending colon
2987;Sigmoid colon
2988;Semilunar folds of colon
2989;Haustra of colon
2990;Omental appendices
2991;Muscular layer of colon
2992;Longitudinal muscular layer of colon
2993;Taeniae coli
2994;Mesocolic taenia
2995;Omental taenia
2996;Free taenia
2997;Circular muscular layer of colon
2998;Rectum
2999;Sacral flexure of rectum
3000;Lateral flexures of rectum
3001;Superior lateral flexure of rectum
3002;Intermediate lateral flexure of rectum
3003;Inferior lateral flexure of rectum
3004;Transverse rectal folds
3005;Rectal ampulla
3006;Muscular layer of rectum
3007;Longitudinal muscular layer of rectum
3008;Circular muscular layer of rectum
3009;Anal canal
3010;Anorectal flexure
3011;Anorectal junction
3012;Anal columns
3013;Anal sinuses
3014;Anal valves
3015;Pectinate line
3016;Anal pecten
3017;Anocutaneous line
3018;Internal anal sphincter
3019;Intersphincteric groove
3021;Corrugator cutis ani
3022;Anus
3023;Liver
3024;Diaphragmatic surface of liver
3025;Superior surface of liver
3026;Cardiac impression of liver
3027;Anterior surface of liver
3028;Right surface of liver
3029;Posterior surface of liver
3030;Bare area of liver
3031;Groove for inferior vena cava
3032;Visceral surface of liver
3033;Porta hepatis
3034;Main portal fissure
3035;Fossa for gallbladder
3036;Right portal fissure
3037;Umbilical fissure
3038;Fissure for ligamentum teres
3039;Fissure for ligamentum venosum
3040;Omental tuberosity of liver
3041;Oesophageal impression of liver
3042;Gastric impression of liver
3043;Duodenal impression of liver
3044;Colic impression of liver
3045;Renal impression of liver
3046;Suprarenal impression of liver
3047;Inferior border of liver
3048;Notch for ligamentum teres
3049;Right lobe of liver
3050;Left lobe of liver
3051;Fibrous appendix of liver
3052;Quadrate lobe
3053;Caudate lobe
3054;Papillary process
3055;Caudate process
3056;Serosa of liver
3057;Subserosa of liver
3058;Fibrous capsule of liver
3059;Perivascular fibrous capsule
3060;Lobules of liver
3061;Portal tract
3062;Interlobular arteries of liver
3063;Interlobular veins of liver
3064;Interlobular bile ducts
3065;Central veins
3066;Left part of liver
3067;Left lateral division of liver
3068;Left posterior lateral segment of liver (II)
3069;Left anterior lateral segment of liver (III)
3070;Left medial division of liver
3071;Left medial segment of liver (IV)
3072;Posterior part of liver
3073;Posterior segment of liver (I)
3074;Right part of liver
3075;Right medial division of liver
3076;Anterior medial segment of liver (V)
3077;Posterior medial segment of liver (VIII)
3078;Right lateral division of liver
3079;Anterior lateral segment of liver (VI)
3080;Posterior lateral segment of liver (VII)
3081;Gallbladder
3082;Fundus of gallbladder
3083;Infundibulum of gallbladder
3084;Body of gallbladder
3085;Neck of gallbladder
3086;Serosa of gallbladder
3087;Subserosa of gallbladder
3088;Muscular layer of gallbladder
3089;Mucosa of gallbladder
3090;Mucosal folds of gallbladder
3091;Extrahepatic bile ducts
3092;Common hepatic duct
3093;Right hepatic duct
3094;Anterior branch of right hepatic duct
3095;Posterior branch of right hepatic duct
3096;Left hepatic duct
3097;Lateral branch of left hepatic duct
3098;Medial branch of left hepatic duct
3099;Right duct of caudate lobe
3100;Left duct of caudate lobe
3101;Cystic duct
3102;Spiral fold
3103;Bile duct
3104;Supraduodenal part of bile duct
3105;Retroduodenal part of bile duct
3106;Pancreatic part of bile duct
3107;Sphincter of bile duct
3108;Superior sphincter of bile duct
3109;Inferior sphincter of bile duct
3110;Intramural part of biliary duct
3111;Hepatopancreatic ampulla
3112;Sphincter of ampulla
3113;Glands of bile duct
3114;Pancreas
3115;Head of pancreas
3116;Uncinate process of pancreas
3117;Pancreatic notch
3118;Neck of pancreas
3119;Body of pancreas
3120;Anterosuperior surface of pancreas
3121;Posterior surface of pancreas
3122;Antero-inferior surface of pancreas
3123;Superior border of pancreas
3124;Anterior border of pancreas
3125;Inferior border of pancreas
3126;Omental eminence of pancreas
3127;Tail of pancreas
3128;Pancreatic islets
3129;Pancreatic duct
3130;Sphincter of pancreatic duct
3131;Accessory pancreatic duct
3132;(Accessory pancreas)
3133;Respiratory system
3134;Nose
3136;Nasal cartilages
3137;Nasal septum
3138;Membranous part of nasal septum
3139;Cartilaginous part of nasal septum
3141;Vomeronasal organ
3142;(Incisive duct)
3143;Lateral wall of nasal cavity
3144;Limen nasi
3145;Agger nasi
3146;Olfactory groove
3147;Highest nasal concha
3148;Superior nasal concha
3149;Middle nasal concha
3150;Ethmoidal bulla
3151;Inferior nasal concha
3152;Cavernous plexuses of conchae
3153;Semilunar hiatus
3154;Frontonasal duct
3155;Ethmoidal infundibulum
3156;Maxillary hiatus
3157;Opening of nasolacrimal duct
3158;Mucosa of nasal cavity
3159;Vestibular part of nasal mucosa
3160;Respiratory part of nasal mucosa
3161;Nasal glands
3162;Roof of nasal cavity
3163;Olfactory part of nasal mucosa
3164;Opening of sphenoidal sinus
3165;Nasal cavity
3166;Nostril
3167;Nasal vestibule
3168;Spheno-ethmoidal recess
3169;Superior nasal meatus
3170;Middle nasal meatus
3171;Atrium of middle meatus
3172;Inferior nasal meatus
3173;Common nasal meatus
3174;Nasopharyngeal meatus
3175;Choana
3176;Paranasal sinuses
3177;Maxillary sinus
3178;Sphenoidal sinus
3179;Frontal sinus
3180;Ethmoidal cells
3181;Anterior ethmoidal cells
3182;Middle ethmoidal cells
3183;Posterior ethmoidal cells
3184;Larynx
3185;Mucosa of larynx
3186;Laryngeal glands
3187;Laryngeal cartilages
3188;Laryngeal joints (part of respiratory system)
3190;Epiglottis
3191;Epiglottic tubercle
3192;Pre-epiglottic fat body
3193;Ary-epiglottic fold
3194;Corniculate tubercle
3195;Cuneiform tubercle
3196;Vestibular fold
3197;Glottis
3198;Vocal fold
3199;Fibro-elastic membrane of larynx (respiratory system)
3200;Interarytenoid fold
3201;Laryngeal cavity
3202;Laryngeal inlet
3203;Interarytenoid notch
3204;Laryngeal vestibule
3205;Rima vestibuli
3206;Laryngeal ventricle
3207;Laryngeal saccule
3208;Rima glottidis
3209;Intermembranous part of rima glottidis
3210;Intercartilaginous part of rima glottidis
3211;Infraglottic cavity
3212;Tracheobronchial tree
3213;Trachea
3214;Cervical part of trachea
3215;Thoracic part of trachea
3216;Membranous wall of trachea
3217;Fibromusculocartilaginous layer of trachea
3218;Tracheal cartilages
3219;Trachealis muscle
3220;Annular ligaments of trachea
3221;Submucosa of trachea
3222;Mucosa of trachea
3223;Tracheal glands
3224;Tracheal bifurcation
3225;Carina of trachea
3226;Bronchi
3227;Main bronchus
3228;Intrapulmonary bronchi
3229;Lobar bronchus
3230;Segmental bronchus
3231;Intrasegmental bronchus
3232;Bronchus
3233;Fibromusculocartilaginous layer of bronchus
3234;Submucosa of bronchus
3235;Mucosa of bronchus
3236;Bronchial glands
3237;Right main bronchus
3238;Right superior lobar bronchus
3239;Apical segmental bronchus of right lung (BI)
3240;Posterior segmental bronchus of right lung (BII)
3241;Anterior segmental bronchus of right lung (BIII)
3242;Intermediate bronchus
3243;Middle lobar bronchus
3244;Lateral segmental bronchus of right lung (BIV)
3245;Medial segmental bronchus of right lung (BV)
3246;Right inferior lobar bronchus
3247;Superior segmental bronchus of right lung (BVI)
3248;Medial basal segmental bronchus of right lung (BVII)
3249;Anterior basal segmental bronchus of right lung (BVIII)
3250;Lateral basal segmental bronchus of right lung (BIX)
3251;Posterior basal segmental bronchus of right lung (BX)
3252;Left main bronchus
3253;Left superior lobar bronchus
3254;Apicoposterior segmental bronchus of left lung (BI+BII)
3255;Anterior segmental bronchus of left lung (BIII)
3256;Superior lingular segmental bronchus of left lung (BIV)
3257;Inferior lingular segmental bronchus of left lung (BV)
3258;Left inferior lobar bronchus
3259;Superior segmental bronchus of left lung (BVI)
3260;Medial basal segmental bronchus of left lung (BVII)
3261;(Anteromedial basal segmental bronchus of left lung)
3262;Anterior basal segmental bronchus of left lung (BVIII)
3263;Lateral basal segmental bronchus of left lung (BIX)
3264;Posterior basal segmental bronchus of left lung (BX)
3265;Lungs
3266;Base of lung
3267;Apex of lung
3268;Costal surface of lung
3269;Medial surface of lung
3270;Vertebral surface of lung
3271;Mediastinal surface of lung
3272;Cardiac impression of lung
3273;Diaphragmatic surface of lung
3274;Interlobar surface of lung
3275;Anterior border of lung
